asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
78.7,17,66.0,12.4,61.3,0,"['teatro', 'club_matematicas']",0,no riesgo,66-674-6726,Diego,Sanchez,65.5846,Bigender
92.3,9,70.3,7.4,66.9,1,['ajedrez'],0,riesgo,29-977-1865,Ana,Perez,69.5212,Bigender
80.8,15,57.7,15.9,90.8,0,['club_matematicas'],0,no riesgo,50-689-3901,Jose,Castillo,66.7891,Female
85.5,15,91.9,4.2,84.0,1,"['voluntariado', 'robotica', 'periodico']",0,no riesgo,39-467-9641,Valentina,Vargas,93.0187,Non-binary
95.7,10,83.6,6.8,95.1,1,"['robotica', 'teatro']",0,no riesgo,27-762-7552,Diego,Ramirez,69.0279,Genderfluid
87.3,13,71.9,10.1,87.5,2,['deportes'],0,no riesgo,13-476-5076,Jose,Garcia,73.9883,Bigender
77.5,20,79.7,17.8,64.5,2,[],0,no riesgo,85-379-7981,Marco,Perez,87.1383,Polygender
78.9,12,70.6,10.9,73.6,0,[],0,no riesgo,20-706-1897,Camila,Lopez,65.2588,Polygender
79.0,9,90.9,6.9,69.4,0,[],0,no riesgo,21-108-2067,Angel,Lopez,95.0697,Genderqueer
85.8,4,90.0,19.0,75.8,1,"['robotica', 'periodico']",1,no riesgo,79-623-5445,Juan,Vargas,63.5572,Genderqueer
74.1,11,67.1,10.8,44.2,1,"['voluntariado', 'arte']",0,riesgo,60-574-4955,Maria,Castillo,78.9488,Genderfluid
78.5,16,84.7,9.3,75.8,1,[],0,riesgo,87-127-7202,Daniela,Gonzalez,60.8791,Genderqueer
91.0,13,96.7,8.9,53.4,0,[],0,riesgo,94-984-1276,Juan,Flores,48.9175,Polygender
82.3,20,69.8,4.9,74.2,0,"['musica', 'ajedrez', 'deportes', 'club_ciencias']",0,no riesgo,60-811-1838,Marco,Vargas,58.3601,Polygender
92.0,16,60.4,6.9,94.1,0,"['club_ciencias', 'club_matematicas']",1,no riesgo,25-978-1286,Angel,Torres,68.8734,Bigender
100.0,20,64.0,3.2,75.9,1,"['musica', 'club_lectura', 'arte']",0,no riesgo,28-926-5677,Elena,Castillo,71.5323,Bigender
100.0,17,94.3,12.8,62.7,1,[],1,no riesgo,31-907-8686,Juan,Rodriguez,83.4073,Genderqueer
92.6,10,65.2,11.1,77.2,2,[],0,riesgo,14-897-7402,Elena,Flores,60.6777,Bigender
69.6,15,65.3,2.2,68.4,1,[],3,riesgo,51-274-8425,Diego,Flores,75.5106,Non-binary
79.4,12,80.7,10.8,91.9,0,[],0,no riesgo,92-180-7437,Carlos,Sanchez,63.8087,Polygender
80.9,7,65.3,6.5,82.9,0,[],1,riesgo,90-857-5762,Jose,Vargas,95.2288,Genderqueer
98.3,13,65.6,8.6,67.3,0,[],0,riesgo,25-361-1144,Maria,Vargas,72.6138,Female
75.9,16,67.0,11.2,80.8,0,"['periodico', 'club_lectura']",2,riesgo,40-142-4683,Maria,Martinez,81.727,Female
92.1,15,90.7,12.7,76.5,1,['deportes'],0,no riesgo,24-144-5132,Diego,Lopez,62.8772,Genderfluid
86.9,11,88.2,0.0,67.8,0,[],2,riesgo,59-913-4661,Jose,Torres,61.0717,Polygender
72.8,18,65.1,9.0,68.5,0,"['club_lectura', 'musica']",1,no riesgo,60-946-9396,Camila,Flores,71.3697,Non-binary
79.2,20,85.7,23.7,55.5,1,[],0,no riesgo,19-744-1815,Angel,Flores,69.8782,Genderqueer
85.7,13,86.3,9.9,81.6,1,"['club_matematicas', 'periodico']",0,no riesgo,94-148-5606,Elena,Rodriguez,70.1659,Genderqueer
83.8,13,69.8,19.0,62.3,0,"['periodico', 'arte', 'club_matematicas', 'robotica']",0,no riesgo,95-897-3058,Elena,Torres,68.2883,Male
84.6,6,59.8,12.6,67.6,4,"['musica', 'periodico']",0,riesgo,65-931-3544,Carlos,Martinez,61.9483,Genderfluid
77.7,18,88.9,16.2,49.4,0,['teatro'],0,no riesgo,37-436-3308,Elena,Garcia,47.1699,Male
81.0,20,63.3,8.6,57.7,0,['robotica'],0,no riesgo,71-467-3084,Diego,Vargas,69.1806,Genderfluid
78.9,12,74.9,7.6,64.2,1,['arte'],0,riesgo,66-214-5101,Angel,Torres,60.0201,Genderqueer
82.6,14,60.4,0.1,91.2,1,['voluntariado'],1,riesgo,36-334-4965,Diego,Perez,66.851,Genderqueer
89.8,12,78.9,11.2,100.0,1,[],0,no riesgo,72-890-9303,Jose,Sanchez,81.7717,Polygender
92.5,7,58.7,13.5,58.1,0,[],1,riesgo,45-202-4592,Maria,Sanchez,60.8792,Bigender
99.9,12,65.6,13.4,77.3,0,"['club_lectura', 'club_matematicas', 'periodico']",0,no riesgo,95-916-4545,Jose,Garcia,54.6367,Genderqueer
100.0,9,82.5,4.3,69.6,0,['musica'],0,no riesgo,51-455-5125,Marco,Lopez,73.7337,Male
87.0,20,82.7,7.0,50.1,0,['robotica'],1,riesgo,71-899-9781,Angel,Perez,90.8392,Male
100.0,12,67.9,11.6,86.2,1,"['club_lectura', 'robotica', 'teatro']",0,no riesgo,39-174-7981,Juan,Perez,68.5159,Genderfluid
93.2,0,81.9,13.4,67.3,0,"['robotica', 'club_matematicas', 'deportes']",0,no riesgo,53-686-6403,Daniela,Sanchez,37.4171,Genderfluid
81.0,19,68.2,18.0,68.6,0,"['ajedrez', 'teatro']",0,no riesgo,88-382-6787,Marco,Martinez,66.4169,Bigender
87.5,9,69.3,15.3,87.2,0,[],0,no riesgo,70-454-5633,Juan,Gonzalez,61.512,Female
80.8,9,67.9,10.7,80.0,1,['ajedrez'],0,riesgo,16-275-4691,Camila,Torres,52.8616,Polygender
95.7,10,95.7,15.9,64.6,0,['teatro'],0,no riesgo,89-104-2114,Diego,Lopez,54.775,Agender
99.3,15,73.5,10.2,86.2,1,"['periodico', 'arte', 'club_ciencias']",0,no riesgo,92-268-9074,Lucia,Vargas,73.5262,Genderqueer
93.8,18,81.3,13.2,75.5,0,['voluntariado'],0,no riesgo,48-400-3274,Carlos,Vargas,62.447,Genderqueer
75.3,12,74.4,12.4,82.3,0,['periodico'],3,riesgo,52-633-6262,Lucia,Rodriguez,75.7547,Male
82.0,19,86.6,7.1,52.4,1,"['teatro', 'voluntariado', 'club_ciencias']",0,no riesgo,43-263-5747,Carlos,Perez,86.981,Non-binary
88.1,13,79.5,13.9,71.9,1,[],0,no riesgo,96-552-9108,Juan,Lopez,76.2466,Bigender
87.3,15,65.2,12.5,82.9,0,['deportes'],0,no riesgo,36-424-1837,Elena,Castillo,46.4919,Genderqueer
100.0,9,72.0,13.4,68.7,1,"['deportes', 'arte']",0,no riesgo,89-741-6307,Jose,Gonzalez,82.4145,Genderfluid
88.9,9,67.4,10.3,60.8,0,"['robotica', 'ajedrez', 'musica']",1,riesgo,40-632-2370,Angel,Perez,64.0283,Male
81.1,7,75.9,7.9,77.8,0,['club_ciencias'],0,riesgo,31-927-5604,Camila,Vargas,38.5843,Agender
70.8,14,92.5,13.7,76.1,3,['arte'],0,riesgo,31-144-1637,Luis,Sanchez,65.2297,Female
78.7,9,85.0,19.8,79.6,1,['arte'],0,no riesgo,16-334-6466,Diego,Flores,63.9445,Polygender
77.9,20,80.8,10.2,51.9,2,[],1,riesgo,84-623-2457,Ana,Vargas,58.4176,Bigender
96.2,20,84.4,8.8,63.3,1,['club_ciencias'],0,no riesgo,40-629-8951,Mateo,Martinez,52.4395,Bigender
73.5,10,67.4,11.5,48.8,0,[],0,riesgo,37-361-1025,Carlos,Gonzalez,67.7027,Genderqueer
80.1,20,71.6,15.8,70.4,0,['club_matematicas'],0,no riesgo,42-874-8353,Juan,Sanchez,42.5055,Genderqueer
83.0,15,67.9,13.9,79.9,0,['club_matematicas'],0,no riesgo,16-588-3876,Mateo,Rodriguez,100.0,Agender
65.7,18,83.4,8.7,59.2,1,[],0,riesgo,96-508-1162,Marco,Torres,55.7772,Genderqueer
80.9,13,63.8,7.6,61.7,2,"['deportes', 'arte']",0,riesgo,42-265-4275,Maria,Lopez,52.4779,Bigender
83.5,12,57.9,7.3,77.5,0,"['voluntariado', 'ajedrez']",1,riesgo,38-515-1292,Daniela,Gonzalez,66.6361,Bigender
90.2,16,63.7,16.8,58.9,1,"['ajedrez', 'club_lectura']",0,riesgo,60-768-7789,Lucia,Lopez,26.8344,Agender
94.5,15,83.3,6.8,57.4,3,"['club_matematicas', 'ajedrez', 'periodico']",0,no riesgo,52-972-5098,Lucia,Torres,72.6695,Genderqueer
85.0,20,74.2,18.2,84.4,0,['arte'],1,no riesgo,47-734-5223,Valentina,Castillo,72.815,Non-binary
83.2,17,70.7,9.3,86.2,1,[],0,no riesgo,44-470-5514,Elena,Vargas,64.2557,Agender
93.3,20,70.7,7.5,90.7,0,['robotica'],0,no riesgo,12-207-4581,Carlos,Lopez,74.9595,Genderfluid
92.0,17,66.8,14.3,72.9,1,"['robotica', 'club_lectura']",0,no riesgo,14-723-4590,Diego,Rodriguez,83.8819,Genderqueer
98.9,4,84.0,4.6,65.5,1,['robotica'],0,riesgo,58-142-1540,Mateo,Lopez,39.6859,Polygender
90.9,16,91.2,5.1,59.2,0,['arte'],0,no riesgo,56-515-6833,Marco,Garcia,46.6671,Genderqueer
80.0,12,89.5,3.6,68.6,0,[],0,no riesgo,43-594-3501,Camila,Flores,80.2355,Genderfluid
84.8,14,67.0,6.7,65.4,1,[],0,riesgo,17-173-5263,Maria,Ramirez,38.178,Agender
73.4,8,75.1,4.8,72.1,0,"['periodico', 'teatro']",1,riesgo,53-963-1070,Mateo,Castillo,82.8584,Polygender
72.9,15,68.7,13.6,90.1,1,[],1,no riesgo,65-533-7006,Valentina,Flores,65.8488,Polygender
86.7,8,60.7,9.3,78.2,0,['robotica'],2,riesgo,60-396-2574,Maria,Castillo,54.2251,Non-binary
95.8,8,99.3,3.0,75.4,1,"['musica', 'club_ciencias', 'arte']",4,riesgo,25-959-7167,Angel,Sanchez,63.0583,Agender
93.9,7,75.1,10.9,61.2,0,['club_matematicas'],0,no riesgo,98-589-7285,Jose,Vargas,54.4899,Non-binary
61.7,9,89.5,8.3,60.3,0,['robotica'],0,riesgo,98-455-6294,Elena,Ramirez,70.3556,Non-binary
79.9,20,77.2,11.4,76.3,0,['arte'],1,no riesgo,71-676-4018,Angel,Torres,73.7929,Agender
78.2,20,52.2,8.4,70.9,2,"['club_ciencias', 'robotica']",0,riesgo,25-380-1214,Angel,Perez,74.356,Genderqueer
89.9,19,70.4,2.1,77.6,2,[],2,riesgo,37-155-6108,Daniela,Vargas,60.6069,Non-binary
100.0,20,80.4,11.2,76.1,0,[],0,no riesgo,30-703-7849,Carlos,Lopez,35.732,Female
91.1,1,85.9,10.5,63.3,0,"['robotica', 'club_lectura']",0,riesgo,37-900-7432,Elena,Ramirez,81.6689,Non-binary
86.4,14,81.8,9.9,75.9,2,['ajedrez'],0,riesgo,73-348-4340,Maria,Vargas,49.6802,Non-binary
88.4,14,59.7,10.2,49.7,0,['robotica'],0,riesgo,88-728-3413,Elena,Rodriguez,56.7809,Female
83.0,17,92.9,10.4,72.4,0,['ajedrez'],0,no riesgo,20-464-9655,Carlos,Lopez,76.0293,Polygender
85.1,10,64.6,14.6,65.9,1,"['arte', 'voluntariado', 'ajedrez', 'robotica']",0,no riesgo,80-703-2925,Camila,Sanchez,70.3526,Bigender
67.2,12,88.6,13.0,62.0,1,['musica'],1,riesgo,96-675-7418,Ana,Vargas,44.0508,Non-binary
73.0,17,76.4,12.4,46.0,0,"['deportes', 'club_ciencias', 'musica']",0,no riesgo,69-265-8645,Marco,Perez,100.0,Genderfluid
79.7,8,63.9,4.7,67.9,0,['club_lectura'],0,riesgo,79-588-9781,Carlos,Flores,69.2993,Agender
78.3,14,62.4,14.3,73.4,1,"['club_lectura', 'ajedrez', 'robotica']",2,riesgo,95-190-4718,Mateo,Sanchez,73.9926,Agender
84.1,20,81.6,5.7,65.4,0,['club_ciencias'],0,no riesgo,73-834-2010,Diego,Garcia,63.0591,Male
75.7,18,66.3,7.1,57.2,0,['teatro'],3,riesgo,89-315-8023,Angel,Ramirez,45.0112,Genderfluid
82.0,16,90.9,7.7,70.8,1,"['arte', 'robotica']",0,no riesgo,31-617-1835,Juan,Sanchez,84.1644,Non-binary
70.1,17,79.1,7.9,89.6,0,['deportes'],0,no riesgo,72-477-9998,Mateo,Sanchez,62.6668,Male
77.1,4,97.5,3.2,71.3,1,"['club_ciencias', 'ajedrez']",1,riesgo,59-343-9485,Angel,Torres,49.9961,Male
88.3,15,55.4,17.0,70.3,0,['club_ciencias'],0,no riesgo,92-958-6170,Angel,Lopez,87.1805,Polygender
80.7,12,97.6,12.4,82.3,1,['club_lectura'],0,no riesgo,28-357-9257,Diego,Castillo,75.1533,Female
77.1,13,87.7,6.1,66.5,0,"['voluntariado', 'club_matematicas']",1,riesgo,59-958-8928,Ana,Garcia,67.6478,Male
100.0,7,69.0,7.8,97.4,1,[],0,no riesgo,38-592-4238,Jose,Garcia,65.2649,Agender
100.0,11,73.0,12.2,57.1,2,[],0,riesgo,95-446-5893,Valentina,Ramirez,35.8967,Agender
79.4,11,82.3,5.4,69.2,0,[],0,riesgo,37-388-3019,Camila,Flores,71.9028,Male
82.8,15,75.9,13.8,62.4,1,[],0,no riesgo,89-422-2457,Camila,Torres,65.019,Non-binary
94.6,16,69.3,6.5,62.5,1,['periodico'],0,riesgo,62-838-3298,Mateo,Torres,64.8529,Male
66.8,12,83.0,8.6,87.9,2,['club_lectura'],0,riesgo,95-863-6876,Luis,Castillo,83.315,Agender
51.6,13,70.6,5.9,75.2,0,"['arte', 'periodico']",1,riesgo,20-979-7460,Ana,Gonzalez,91.6583,Genderqueer
76.7,14,78.6,17.1,82.7,1,"['robotica', 'ajedrez']",0,no riesgo,90-107-2554,Luis,Sanchez,80.6098,Genderqueer
91.6,13,72.6,3.8,53.2,0,"['club_lectura', 'teatro']",1,riesgo,93-324-6406,Valentina,Perez,62.6869,Agender
82.6,12,68.4,10.2,70.1,1,['deportes'],1,riesgo,12-824-3981,Marco,Ramirez,96.4047,Genderfluid
99.2,12,74.8,8.7,74.0,1,"['deportes', 'teatro']",1,no riesgo,77-378-2078,Juan,Vargas,91.3998,Agender
85.4,20,68.3,11.2,96.2,0,"['deportes', 'club_lectura']",1,no riesgo,62-455-5423,Camila,Ramirez,72.2205,Male
82.6,13,66.1,8.1,72.2,2,[],1,riesgo,49-808-7868,Camila,Garcia,58.8087,Agender
79.5,8,62.1,11.4,72.6,1,"['voluntariado', 'ajedrez']",0,riesgo,43-110-1095,Camila,Lopez,65.8718,Polygender
89.2,12,57.5,13.1,57.4,0,['club_lectura'],2,no riesgo,54-179-5054,Elena,Vargas,60.326,Non-binary
87.6,20,61.3,20.5,81.9,1,['club_lectura'],1,no riesgo,88-811-6409,Lucia,Lopez,68.9187,Non-binary
95.6,9,73.2,0.2,74.6,0,"['ajedrez', 'club_matematicas', 'club_lectura', 'deportes']",0,no riesgo,44-460-1121,Valentina,Lopez,73.6777,Male
87.9,5,48.9,7.9,65.2,0,"['club_matematicas', 'periodico', 'arte', 'voluntariado']",1,riesgo,27-501-7980,Camila,Perez,76.0484,Polygender
77.2,19,51.9,9.9,53.0,2,['musica'],0,riesgo,70-290-5406,Angel,Rodriguez,57.8276,Agender
92.7,18,53.4,13.7,64.9,2,"['deportes', 'periodico', 'club_ciencias', 'voluntariado']",0,riesgo,69-102-5021,Jose,Castillo,67.0299,Bigender
95.0,8,76.3,7.5,45.6,1,[],0,riesgo,88-497-4645,Marco,Flores,58.8831,Genderqueer
91.0,18,74.6,13.2,85.1,1,['club_lectura'],1,no riesgo,30-192-6412,Ana,Martinez,54.3105,Female
84.6,10,53.4,16.7,76.6,0,['voluntariado'],1,riesgo,52-914-9788,Luis,Castillo,73.0704,Female
83.9,18,82.3,18.0,74.8,0,"['arte', 'ajedrez', 'musica']",0,no riesgo,31-285-2665,Ana,Lopez,60.6178,Polygender
81.4,13,79.9,8.6,89.8,0,['ajedrez'],0,no riesgo,68-541-4582,Maria,Martinez,80.1519,Genderqueer
84.0,19,69.4,16.4,61.2,0,"['musica', 'arte', 'club_ciencias', 'voluntariado']",1,no riesgo,89-713-2158,Lucia,Sanchez,43.6798,Genderfluid
81.9,14,62.3,9.5,74.0,1,"['voluntariado', 'periodico', 'musica', 'club_matematicas']",0,no riesgo,11-330-5982,Diego,Vargas,90.0155,Non-binary
72.3,16,69.7,8.1,68.9,1,[],1,riesgo,75-730-1757,Jose,Flores,72.8952,Genderqueer
70.9,16,63.9,0.0,72.3,2,"['deportes', 'club_matematicas', 'teatro', 'ajedrez']",1,riesgo,91-671-8408,Marco,Garcia,61.5206,Polygender
77.0,16,80.1,12.0,96.1,0,['arte'],3,riesgo,73-924-6895,Elena,Rodriguez,67.5868,Bigender
98.6,15,80.3,11.9,65.6,1,"['club_matematicas', 'ajedrez']",0,no riesgo,97-813-9337,Lucia,Sanchez,98.4512,Polygender
96.1,17,98.1,1.6,53.6,1,[],1,riesgo,56-644-9530,Jose,Gonzalez,63.0112,Agender
75.6,9,78.5,20.7,93.6,1,[],1,riesgo,54-343-4912,Juan,Torres,32.8048,Bigender
86.9,5,75.6,12.7,59.5,1,"['voluntariado', 'arte', 'club_lectura']",0,riesgo,10-324-9362,Elena,Gonzalez,95.8219,Non-binary
65.7,20,66.9,14.4,64.3,2,"['voluntariado', 'club_matematicas', 'deportes', 'club_lectura']",1,riesgo,39-469-6448,Juan,Lopez,62.9552,Female
79.3,13,75.3,2.5,66.4,0,"['teatro', 'arte']",1,riesgo,15-661-2018,Mateo,Vargas,77.2699,Polygender
77.7,19,86.3,8.8,64.5,0,['deportes'],0,no riesgo,50-418-5918,Daniela,Castillo,79.3369,Bigender
75.4,14,72.4,8.4,73.5,0,[],0,riesgo,59-594-5827,Daniela,Martinez,68.4551,Male
90.3,17,83.3,20.8,78.8,0,"['club_matematicas', 'arte']",0,no riesgo,25-745-1154,Lucia,Ramirez,59.5585,Female
90.5,20,86.6,11.5,70.0,0,"['robotica', 'musica', 'club_ciencias']",0,no riesgo,46-983-8620,Luis,Castillo,60.5171,Agender
82.3,11,64.5,5.3,66.1,0,['periodico'],0,riesgo,13-175-5929,Juan,Flores,75.3193,Polygender
85.4,11,68.5,5.2,84.7,1,"['robotica', 'teatro', 'arte', 'club_lectura']",0,no riesgo,95-504-7144,Mateo,Castillo,85.1197,Polygender
91.1,8,78.4,9.2,81.8,0,[],0,riesgo,73-114-5794,Carlos,Ramirez,54.43,Polygender
73.0,12,92.9,12.9,84.6,0,"['musica', 'club_matematicas', 'ajedrez', 'robotica']",0,no riesgo,59-320-7899,Angel,Castillo,42.1513,Non-binary
85.0,1,100.0,4.9,72.6,0,"['club_ciencias', 'arte']",0,riesgo,77-245-2113,Valentina,Torres,65.5063,Non-binary
100.0,9,62.8,9.7,71.5,1,"['deportes', 'ajedrez', 'robotica']",0,no riesgo,79-839-8623,Daniela,Rodriguez,69.0719,Genderqueer
100.0,17,67.4,15.5,55.2,3,"['periodico', 'club_lectura']",0,riesgo,67-544-6653,Diego,Castillo,69.4839,Genderfluid
96.5,13,80.3,5.3,87.9,0,['robotica'],0,no riesgo,44-308-8555,Marco,Ramirez,96.4113,Genderqueer
84.9,20,63.4,10.3,68.3,0,['club_ciencias'],1,no riesgo,46-383-8271,Maria,Martinez,62.9737,Genderfluid
86.5,14,76.7,4.0,77.6,0,[],1,riesgo,97-793-5706,Elena,Garcia,41.1015,Genderfluid
91.0,17,88.6,9.3,77.1,1,"['robotica', 'club_lectura']",1,no riesgo,41-521-1494,Daniela,Sanchez,84.6093,Bigender
81.1,20,97.8,7.2,67.3,0,"['robotica', 'club_lectura']",0,no riesgo,31-579-7217,Camila,Garcia,76.9092,Genderqueer
97.4,8,78.2,5.3,84.6,0,"['ajedrez', 'arte', 'teatro']",1,riesgo,29-223-8061,Carlos,Castillo,56.8167,Genderqueer
85.2,14,82.3,6.2,68.7,0,['arte'],0,no riesgo,94-863-3436,Maria,Lopez,67.1184,Polygender
83.5,13,77.2,12.0,59.1,1,"['arte', 'club_matematicas']",1,no riesgo,55-762-6213,Carlos,Gonzalez,60.7208,Genderqueer
85.8,15,53.4,6.8,74.8,0,['periodico'],0,riesgo,46-672-4483,Carlos,Castillo,90.4822,Genderqueer
84.6,20,70.5,8.4,76.4,0,"['club_lectura', 'teatro', 'voluntariado']",0,no riesgo,21-812-1583,Jose,Lopez,83.0932,Bigender
83.4,17,58.0,7.3,92.6,0,['musica'],0,no riesgo,70-271-5799,Angel,Rodriguez,84.2994,Male
93.3,20,71.8,8.3,79.1,1,[],1,no riesgo,88-682-1378,Diego,Torres,72.799,Polygender
73.2,17,82.0,5.6,72.8,2,['deportes'],0,no riesgo,75-979-7375,Maria,Martinez,47.4258,Male
87.7,10,82.5,8.6,63.1,2,"['arte', 'club_matematicas', 'periodico']",0,no riesgo,55-699-1532,Mateo,Sanchez,72.6243,Polygender
85.3,10,74.1,6.9,64.0,1,"['voluntariado', 'musica']",1,riesgo,11-230-8731,Luis,Rodriguez,50.0975,Bigender
94.1,11,80.6,5.2,83.4,0,[],0,no riesgo,22-526-8414,Elena,Torres,64.4478,Genderqueer
98.2,12,93.9,3.3,74.9,0,[],0,no riesgo,16-533-3521,Valentina,Perez,51.117,Agender
81.1,13,74.4,4.6,72.4,0,[],2,riesgo,56-213-6426,Camila,Vargas,87.3416,Female
88.8,12,63.2,1.2,92.8,1,"['robotica', 'ajedrez']",0,riesgo,30-438-2336,Lucia,Castillo,28.2976,Genderqueer
88.4,20,62.0,12.6,61.0,3,"['voluntariado', 'ajedrez', 'club_matematicas']",0,no riesgo,69-933-9195,Luis,Sanchez,56.0618,Genderfluid
93.9,8,77.8,8.4,74.9,0,[],0,riesgo,91-637-8781,Camila,Lopez,37.7869,Non-binary
86.7,9,91.9,12.0,70.7,3,"['deportes', 'club_lectura']",0,riesgo,93-754-3457,Lucia,Lopez,54.7045,Agender
81.4,11,61.5,9.1,64.2,0,['periodico'],0,riesgo,20-596-9297,Elena,Sanchez,64.2667,Bigender
100.0,14,86.5,8.4,79.6,0,['ajedrez'],1,no riesgo,64-657-9257,Daniela,Vargas,84.953,Bigender
88.5,12,55.3,11.8,66.4,1,"['periodico', 'teatro']",0,riesgo,95-778-4240,Diego,Gonzalez,69.8073,Genderqueer
84.5,16,77.6,12.0,74.8,2,['ajedrez'],0,no riesgo,66-322-3541,Valentina,Sanchez,50.5828,Polygender
70.7,15,71.7,6.5,44.5,0,[],2,riesgo,96-163-6693,Juan,Garcia,54.939,Non-binary
83.5,20,65.3,13.1,65.9,0,['teatro'],0,no riesgo,97-682-9023,Valentina,Perez,57.4734,Non-binary
74.4,12,68.8,15.1,66.2,0,['ajedrez'],0,riesgo,18-776-7445,Valentina,Vargas,90.8933,Female
75.3,20,80.1,1.6,85.1,0,['club_matematicas'],1,riesgo,13-782-2229,Mateo,Martinez,84.7647,Non-binary
76.0,5,74.3,14.3,66.3,1,['voluntariado'],0,riesgo,36-978-8057,Ana,Vargas,68.0922,Genderqueer
100.0,11,79.9,16.2,70.3,0,"['club_ciencias', 'musica', 'robotica', 'club_lectura']",0,no riesgo,55-218-7926,Luis,Perez,79.0383,Female
92.5,15,82.4,7.1,70.6,0,[],0,no riesgo,94-157-3428,Diego,Flores,47.0938,Agender
78.6,12,73.5,16.2,99.6,0,"['robotica', 'club_matematicas']",0,no riesgo,30-566-9417,Angel,Perez,59.5397,Genderqueer
81.1,9,69.5,20.2,53.6,1,"['club_ciencias', 'teatro', 'club_lectura']",1,riesgo,15-395-3611,Camila,Gonzalez,64.0949,Genderfluid
86.6,19,67.5,4.5,71.8,1,"['deportes', 'club_lectura']",0,no riesgo,39-362-9104,Luis,Garcia,74.9635,Female
97.9,13,67.5,12.5,70.5,1,"['club_lectura', 'teatro', 'deportes']",0,no riesgo,40-261-3865,Lucia,Flores,92.0297,Polygender
82.4,7,96.1,19.0,70.8,2,['club_matematicas'],0,riesgo,35-681-6989,Daniela,Vargas,47.8268,Non-binary
82.8,18,60.9,14.7,68.2,1,[],0,riesgo,22-182-5920,Lucia,Sanchez,68.2154,Genderqueer
78.1,13,68.8,11.9,75.2,1,"['voluntariado', 'club_lectura', 'teatro']",0,riesgo,78-223-5904,Elena,Martinez,97.202,Agender
100.0,16,79.5,6.9,70.2,1,"['periodico', 'arte']",0,no riesgo,22-131-7477,Luis,Vargas,75.8035,Male
82.9,18,79.2,8.5,88.0,1,"['teatro', 'periodico']",0,no riesgo,33-314-8818,Mateo,Torres,49.4137,Agender
68.5,16,80.3,15.0,60.5,0,[],0,riesgo,78-757-4710,Jose,Sanchez,60.7839,Agender
78.7,20,86.5,8.7,65.2,0,"['musica', 'periodico']",1,no riesgo,41-950-2883,Ana,Martinez,67.2082,Male
83.9,19,67.4,6.5,78.7,1,[],0,riesgo,52-854-7668,Luis,Ramirez,69.0677,Polygender
85.7,12,71.6,11.5,72.7,1,"['club_ciencias', 'ajedrez']",0,no riesgo,93-759-8357,Ana,Gonzalez,100.0,Agender
87.9,7,79.3,6.0,47.7,3,['club_ciencias'],0,riesgo,76-876-2773,Camila,Sanchez,62.331,Agender
85.8,17,48.5,8.9,58.4,0,[],0,riesgo,10-990-4658,Lucia,Castillo,74.4058,Bigender
98.8,20,48.7,16.1,66.8,0,"['robotica', 'teatro']",0,no riesgo,49-775-7134,Valentina,Garcia,61.3228,Male
74.4,10,78.1,9.0,91.4,0,"['club_ciencias', 'robotica']",2,riesgo,49-285-2873,Valentina,Gonzalez,30.3895,Genderfluid
79.5,19,78.4,5.8,67.8,0,"['club_lectura', 'ajedrez']",0,no riesgo,72-566-2840,Lucia,Flores,52.2968,Genderfluid
93.5,6,75.5,4.3,69.8,0,['deportes'],0,riesgo,31-302-8006,Jose,Castillo,72.3421,Bigender
83.4,12,76.6,10.7,85.0,0,['arte'],0,no riesgo,20-138-9961,Luis,Flores,93.2005,Genderfluid
79.4,14,67.5,13.1,74.8,2,['teatro'],2,riesgo,52-483-1180,Valentina,Martinez,77.1425,Bigender
74.3,20,94.7,10.3,81.9,0,[],0,no riesgo,44-159-9382,Luis,Rodriguez,73.3466,Male
96.5,20,68.8,10.0,72.5,0,['periodico'],2,no riesgo,64-855-8466,Marco,Torres,73.3943,Agender
73.2,19,73.5,7.2,66.3,0,['club_lectura'],0,no riesgo,61-362-4143,Ana,Garcia,73.5542,Female
76.3,10,72.8,9.5,73.4,0,['ajedrez'],0,riesgo,63-679-5143,Marco,Castillo,70.6473,Non-binary
100.0,20,78.7,13.6,76.2,0,[],0,no riesgo,40-819-5578,Marco,Lopez,65.2349,Polygender
77.4,12,68.6,6.8,73.2,1,"['arte', 'deportes', 'club_lectura', 'teatro']",1,riesgo,28-521-1600,Luis,Torres,63.7756,Polygender
75.3,12,50.5,8.6,63.6,0,['voluntariado'],0,riesgo,15-496-2736,Juan,Castillo,61.2807,Genderqueer
93.0,17,75.7,11.2,63.4,0,[],1,no riesgo,23-770-9723,Diego,Sanchez,67.1654,Male
89.5,18,65.9,16.6,75.6,0,['teatro'],0,no riesgo,47-365-6329,Elena,Gonzalez,31.5935,Non-binary
96.0,18,77.4,11.8,91.9,2,"['voluntariado', 'deportes']",0,no riesgo,22-267-5945,Juan,Sanchez,73.5013,Non-binary
86.6,9,78.3,11.6,82.2,0,"['club_matematicas', 'voluntariado']",0,no riesgo,76-164-7976,Ana,Vargas,71.4355,Non-binary
76.3,19,71.6,12.0,73.7,2,['periodico'],1,riesgo,51-797-5620,Luis,Torres,61.1105,Female
