asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
79.7,12,54.0,8.6,81.5,0,"['arte', 'club_matematicas']",0,riesgo,77-561-6017,Juan,Lopez,56.9029,Agender
100.0,19,90.8,12.5,85.6,1,['robotica'],1,no riesgo,70-616-4314,Angel,Flores,70.038,Non-binary
99.8,10,61.9,6.5,58.0,2,"['robotica', 'arte']",1,riesgo,49-399-4833,Angel,Rodriguez,83.6171,Agender
79.2,14,92.0,14.3,64.8,2,"['teatro', 'voluntariado']",0,no riesgo,75-874-9722,Valentina,Sanchez,100.0,Bigender
100.0,15,72.0,13.0,80.5,1,['voluntariado'],1,no riesgo,39-842-8368,Diego,Vargas,68.6346,Agender
77.5,5,64.7,12.8,79.9,2,['musica'],1,riesgo,94-258-6756,Angel,Vargas,83.9833,Genderqueer
100.0,16,89.2,9.8,96.2,0,"['club_matematicas', 'teatro']",0,no riesgo,69-216-2839,Juan,Garcia,57.4113,Non-binary
89.8,12,85.5,4.2,77.4,1,['club_ciencias'],0,no riesgo,34-971-4575,Juan,Gonzalez,71.7519,Genderqueer
84.9,20,66.4,9.6,63.4,1,"['teatro', 'ajedrez']",0,riesgo,12-498-3482,Angel,Vargas,89.9061,Genderqueer
100.0,19,59.2,17.8,82.6,1,['musica'],0,no riesgo,66-481-9290,Carlos,Vargas,69.3993,Agender
78.8,9,71.9,4.7,68.6,0,['club_ciencias'],0,riesgo,25-276-9176,Ana,Castillo,85.2188,Genderfluid
81.4,8,82.7,15.1,66.3,1,"['club_ciencias', 'arte', 'periodico', 'ajedrez']",0,no riesgo,53-271-1638,Diego,Ramirez,80.0365,Genderqueer
100.0,12,94.9,9.4,68.1,0,['arte'],0,no riesgo,19-273-8356,Juan,Castillo,83.3627,Male
93.6,18,65.2,8.6,87.8,1,['club_matematicas'],0,no riesgo,47-327-3327,Carlos,Lopez,43.8764,Genderqueer
80.0,13,69.1,0.4,58.1,0,[],0,no riesgo,86-390-6894,Camila,Perez,61.7479,Female
92.3,13,64.4,14.8,60.8,0,"['musica', 'club_lectura']",0,riesgo,99-972-6183,Juan,Torres,70.7372,Genderqueer
71.7,20,81.8,15.2,83.6,1,['deportes'],0,no riesgo,63-935-8550,Carlos,Castillo,53.5768,Female
76.5,4,61.3,13.1,58.9,3,['club_lectura'],1,riesgo,62-968-3664,Marco,Ramirez,91.7093,Bigender
90.7,13,96.8,3.4,71.8,0,['teatro'],1,riesgo,25-650-4755,Marco,Perez,63.3583,Female
67.3,18,63.0,6.7,68.7,1,"['club_ciencias', 'arte', 'ajedrez']",0,no riesgo,42-252-9647,Lucia,Gonzalez,75.7491,Genderqueer
82.9,19,89.0,6.6,88.2,1,['periodico'],1,no riesgo,72-661-5224,Camila,Gonzalez,66.9553,Agender
80.0,12,75.0,5.6,63.4,2,[],1,riesgo,64-649-1527,Marco,Castillo,63.2881,Genderqueer
100.0,16,68.9,4.7,67.6,0,['teatro'],1,riesgo,27-772-6187,Daniela,Gonzalez,55.767,Agender
92.8,20,76.9,3.8,68.2,0,[],0,no riesgo,73-621-8147,Angel,Torres,75.2782,Non-binary
74.2,20,53.2,11.9,75.0,0,"['musica', 'ajedrez', 'periodico']",0,riesgo,65-806-2541,Luis,Vargas,76.2326,Agender
99.2,20,77.4,16.9,85.8,0,['robotica'],1,no riesgo,98-784-4480,Elena,Martinez,55.9903,Male
88.8,15,80.5,21.9,47.8,0,"['club_lectura', 'musica', 'club_matematicas']",1,riesgo,66-199-3900,Jose,Garcia,77.0463,Genderqueer
82.6,8,73.2,13.8,69.9,0,"['club_lectura', 'arte']",1,riesgo,74-307-3200,Marco,Torres,90.6099,Agender
87.8,12,72.7,16.6,73.7,1,[],0,no riesgo,17-936-2781,Diego,Vargas,69.7319,Agender
74.0,11,58.5,11.7,82.4,0,"['voluntariado', 'club_matematicas']",0,riesgo,39-894-8378,Jose,Martinez,79.3199,Genderqueer
90.9,20,85.6,1.2,76.8,0,['arte'],0,riesgo,82-124-1766,Camila,Vargas,74.9023,Agender
67.1,19,90.0,10.3,74.3,3,['musica'],0,riesgo,43-927-1117,Marco,Castillo,43.8476,Female
75.7,19,84.0,13.3,80.0,0,[],1,no riesgo,73-898-8208,Valentina,Flores,78.2638,Female
88.5,17,68.4,9.8,72.7,0,[],1,no riesgo,41-775-7638,Daniela,Gonzalez,71.5551,Non-binary
63.8,13,67.7,3.1,62.4,1,[],0,riesgo,92-190-8725,Elena,Gonzalez,69.8595,Non-binary
80.2,12,82.3,20.2,66.3,0,['teatro'],0,no riesgo,96-394-8745,Ana,Flores,50.5387,Genderfluid
94.0,16,81.5,12.9,68.2,2,['club_ciencias'],0,no riesgo,82-999-9896,Mateo,Gonzalez,100.0,Bigender
76.5,17,61.2,9.0,75.5,0,"['periodico', 'arte']",0,no riesgo,74-732-9085,Carlos,Martinez,70.0974,Genderfluid
81.0,20,100.0,12.0,69.1,1,['ajedrez'],1,no riesgo,34-271-8712,Juan,Rodriguez,71.3176,Genderqueer
65.5,13,79.1,10.5,82.2,1,['periodico'],0,riesgo,73-538-1114,Angel,Martinez,59.0111,Agender
85.5,13,83.9,3.4,71.3,1,"['musica', 'voluntariado']",0,no riesgo,58-253-1259,Elena,Garcia,61.778,Non-binary
90.7,15,72.0,14.7,52.4,1,['robotica'],0,no riesgo,25-333-5727,Marco,Lopez,54.7128,Male
80.3,18,72.9,5.0,69.1,3,"['periodico', 'voluntariado']",0,no riesgo,41-784-2824,Elena,Gonzalez,55.6733,Agender
89.4,16,72.7,4.9,81.9,0,[],0,no riesgo,30-277-6174,Elena,Rodriguez,53.4963,Male
98.7,18,61.8,10.7,85.1,0,"['ajedrez', 'club_matematicas']",0,riesgo,40-529-9288,Juan,Rodriguez,66.2196,Non-binary
75.1,14,54.4,10.8,76.7,1,"['teatro', 'voluntariado']",0,riesgo,51-505-8238,Maria,Vargas,96.6877,Agender
89.8,17,80.2,15.0,62.0,0,['arte'],0,no riesgo,32-173-3130,Luis,Garcia,80.4673,Female
69.3,10,71.6,4.5,85.8,0,"['voluntariado', 'club_matematicas']",0,riesgo,70-190-7043,Juan,Ramirez,65.3758,Male
90.4,16,80.4,12.1,79.8,0,"['arte', 'club_matematicas']",0,no riesgo,63-132-3925,Mateo,Sanchez,63.846,Genderfluid
69.7,5,66.6,12.1,67.5,1,['club_lectura'],1,riesgo,61-960-2294,Ana,Flores,75.1571,Genderfluid
93.9,20,76.5,23.7,81.4,3,['robotica'],1,no riesgo,52-441-9189,Ana,Sanchez,83.7401,Female
88.3,16,70.2,0.0,63.1,1,[],0,no riesgo,33-534-3630,Luis,Ramirez,64.7886,Female
89.7,11,71.1,1.6,77.1,0,[],0,riesgo,28-887-6848,Valentina,Torres,69.9398,Female
84.3,17,57.3,0.0,70.1,0,['periodico'],0,riesgo,67-404-1460,Carlos,Torres,96.309,Genderqueer
79.0,16,77.1,16.3,64.0,0,[],0,no riesgo,96-394-5371,Diego,Perez,75.4171,Female
91.6,11,60.8,17.8,75.2,1,"['periodico', 'robotica']",1,no riesgo,22-531-6647,Lucia,Torres,64.1151,Genderqueer
86.3,6,77.4,13.0,73.5,0,['deportes'],0,no riesgo,37-520-1406,Ana,Ramirez,94.4454,Genderqueer
89.1,11,68.0,10.0,82.2,2,"['club_matematicas', 'ajedrez']",0,no riesgo,42-658-5702,Valentina,Gonzalez,83.0633,Female
79.2,20,67.4,14.5,65.9,1,['musica'],0,no riesgo,57-128-5651,Valentina,Vargas,68.1902,Non-binary
83.5,7,72.6,8.4,100.0,1,['club_lectura'],0,no riesgo,34-129-7167,Juan,Castillo,66.6171,Male
83.9,20,70.4,10.7,100.0,0,['voluntariado'],1,no riesgo,52-682-2797,Angel,Gonzalez,80.1042,Genderfluid
80.6,18,70.0,10.7,70.8,0,['teatro'],0,no riesgo,94-592-8321,Maria,Garcia,87.2497,Genderqueer
93.5,8,93.6,0.0,89.8,1,"['periodico', 'club_ciencias']",0,riesgo,48-594-9293,Valentina,Castillo,64.6308,Agender
82.0,13,88.5,9.2,73.8,0,"['club_lectura', 'arte', 'periodico']",1,no riesgo,20-681-5441,Mateo,Ramirez,93.2921,Polygender
81.6,12,94.3,12.6,57.8,0,[],1,riesgo,27-905-7728,Luis,Perez,64.6114,Polygender
86.2,16,64.5,5.6,61.0,0,"['ajedrez', 'musica', 'club_ciencias', 'teatro']",0,no riesgo,39-475-4307,Lucia,Garcia,62.9768,Polygender
82.4,14,74.6,0.0,81.1,0,[],0,riesgo,55-674-9330,Mateo,Lopez,93.3796,Genderqueer
86.2,17,66.0,7.8,61.5,0,['deportes'],0,riesgo,14-111-2490,Diego,Perez,64.8769,Genderfluid
86.6,15,86.4,0.8,69.8,1,['ajedrez'],0,riesgo,46-544-7147,Juan,Lopez,60.0495,Non-binary
89.6,7,80.0,5.4,66.7,0,['voluntariado'],1,no riesgo,86-383-1238,Valentina,Vargas,74.0597,Agender
88.4,12,67.3,16.9,72.7,1,['arte'],0,no riesgo,46-130-8683,Luis,Rodriguez,68.2811,Female
77.4,10,80.4,18.6,65.7,0,"['arte', 'ajedrez']",1,no riesgo,99-716-3794,Angel,Ramirez,66.4309,Non-binary
92.6,12,95.5,8.2,53.3,1,[],1,riesgo,72-447-1944,Lucia,Torres,67.2895,Genderfluid
84.0,17,100.0,13.9,59.8,0,[],0,riesgo,56-904-4006,Juan,Sanchez,76.4791,Agender
98.8,19,68.0,0.0,61.7,0,['deportes'],0,no riesgo,42-302-9646,Lucia,Rodriguez,77.5183,Bigender
79.4,16,91.7,14.6,100.0,0,"['musica', 'club_matematicas']",0,no riesgo,12-845-7524,Camila,Garcia,65.8421,Non-binary
58.2,15,83.5,11.0,78.2,1,"['ajedrez', 'deportes']",1,riesgo,37-727-3682,Diego,Garcia,54.6946,Bigender
88.8,11,61.4,12.1,83.5,0,"['voluntariado', 'musica', 'club_matematicas']",0,riesgo,38-838-5551,Lucia,Martinez,52.4832,Non-binary
95.8,7,72.1,8.0,100.0,0,"['deportes', 'arte']",0,no riesgo,35-339-6851,Diego,Gonzalez,70.0755,Male
81.6,10,66.7,5.6,72.7,1,[],0,no riesgo,40-137-2225,Luis,Torres,67.57,Non-binary
74.6,20,91.1,11.8,57.9,0,"['teatro', 'club_matematicas', 'arte']",0,no riesgo,13-465-2280,Elena,Ramirez,78.9504,Female
90.6,20,85.3,13.9,81.3,1,"['ajedrez', 'voluntariado']",0,no riesgo,23-424-1124,Ana,Vargas,72.4651,Female
70.3,18,70.3,7.2,71.9,0,['musica'],2,riesgo,47-408-4417,Juan,Sanchez,86.3947,Genderfluid
84.4,18,83.8,4.0,92.7,0,['musica'],0,no riesgo,70-909-5048,Maria,Lopez,69.8414,Bigender
76.7,20,64.1,7.6,69.4,0,[],1,no riesgo,20-794-4475,Ana,Vargas,71.7579,Male
94.5,19,79.7,11.6,60.1,1,"['club_lectura', 'robotica']",0,riesgo,44-815-3029,Marco,Lopez,90.4689,Non-binary
99.3,11,82.7,13.5,83.3,1,[],1,no riesgo,95-224-7265,Luis,Sanchez,69.2822,Genderfluid
77.8,10,65.9,7.4,87.0,1,['club_ciencias'],1,riesgo,47-176-8633,Carlos,Vargas,72.3592,Genderfluid
86.2,18,62.6,9.2,57.8,0,"['deportes', 'club_lectura']",0,no riesgo,18-865-9319,Maria,Vargas,60.0167,Female
59.0,16,73.2,8.0,69.8,2,"['teatro', 'arte']",1,riesgo,73-767-4557,Mateo,Vargas,70.3028,Female
88.0,18,68.2,11.8,75.8,0,['deportes'],1,no riesgo,32-131-5828,Mateo,Lopez,87.9109,Female
97.7,19,78.3,15.9,80.6,1,['arte'],0,no riesgo,49-621-7714,Marco,Ramirez,64.0923,Polygender
100.0,17,75.8,15.0,58.8,2,['voluntariado'],0,riesgo,15-898-8336,Marco,Rodriguez,66.7919,Non-binary
80.3,10,54.4,15.8,87.7,1,['deportes'],0,no riesgo,22-390-7851,Jose,Lopez,64.4655,Genderfluid
100.0,15,68.7,12.6,85.2,2,"['ajedrez', 'musica']",0,no riesgo,30-440-9966,Diego,Perez,54.2282,Female
79.7,13,66.9,4.5,68.8,1,[],1,riesgo,91-245-6513,Daniela,Flores,53.2691,Male
75.3,7,68.1,8.1,65.3,1,"['musica', 'periodico', 'robotica', 'teatro']",0,riesgo,68-272-2562,Mateo,Rodriguez,91.393,Polygender
100.0,9,71.2,13.2,86.0,1,"['club_lectura', 'club_matematicas', 'arte']",0,no riesgo,16-246-7660,Maria,Ramirez,63.9842,Female
80.1,7,74.8,8.8,71.6,0,"['deportes', 'club_matematicas']",0,riesgo,17-955-5870,Ana,Sanchez,76.5426,Bigender
97.8,14,77.5,5.7,79.0,0,"['arte', 'voluntariado', 'club_matematicas']",0,no riesgo,15-989-4168,Diego,Castillo,88.8186,Genderqueer
72.7,10,69.7,15.9,53.9,2,['club_lectura'],0,riesgo,47-682-3327,Maria,Garcia,80.1862,Genderfluid
84.9,18,62.2,13.9,73.6,1,['club_lectura'],1,riesgo,34-111-3610,Carlos,Flores,84.092,Bigender
86.7,11,60.1,17.1,76.6,1,"['robotica', 'musica']",0,no riesgo,53-953-2999,Ana,Rodriguez,82.9119,Non-binary
74.7,14,61.6,6.9,71.2,0,[],0,riesgo,61-891-7188,Juan,Ramirez,69.8331,Female
87.7,12,58.1,10.9,51.3,0,"['teatro', 'arte']",0,riesgo,19-998-3129,Luis,Vargas,78.7059,Male
78.0,20,77.5,10.7,73.1,1,"['teatro', 'deportes']",1,no riesgo,49-482-6744,Carlos,Torres,61.6065,Bigender
82.7,12,86.9,12.4,76.7,0,"['club_matematicas', 'periodico', 'teatro']",0,no riesgo,45-354-1095,Camila,Rodriguez,75.6503,Genderfluid
72.9,20,77.5,14.2,62.7,0,['club_ciencias'],1,no riesgo,26-404-4249,Jose,Vargas,68.0533,Bigender
83.8,20,80.5,17.9,83.5,1,['voluntariado'],0,no riesgo,17-362-1159,Valentina,Castillo,72.6441,Polygender
90.6,20,65.9,3.7,74.6,2,"['musica', 'arte']",0,riesgo,57-515-7852,Marco,Flores,35.624,Bigender
75.5,16,78.6,11.9,72.9,0,[],1,no riesgo,62-330-2647,Daniela,Sanchez,86.3564,Non-binary
69.6,15,77.5,4.2,96.4,1,"['voluntariado', 'periodico']",0,no riesgo,39-927-3220,Elena,Garcia,57.4764,Non-binary
100.0,15,65.6,1.4,85.8,1,['periodico'],0,riesgo,21-603-7204,Marco,Gonzalez,29.3095,Genderqueer
74.6,16,64.8,2.5,68.1,0,"['club_ciencias', 'voluntariado']",1,riesgo,95-250-8000,Carlos,Perez,72.5506,Non-binary
90.0,15,73.1,15.1,76.8,1,['teatro'],2,riesgo,88-380-5296,Daniela,Martinez,91.2689,Agender
80.2,12,71.5,9.8,50.5,1,['musica'],0,riesgo,56-897-8794,Lucia,Gonzalez,47.7685,Agender
95.2,13,73.5,5.3,87.6,0,"['arte', 'teatro']",0,no riesgo,24-242-8843,Luis,Martinez,74.9041,Bigender
70.1,8,71.7,13.9,61.2,1,['arte'],0,no riesgo,92-736-4928,Jose,Garcia,71.715,Genderfluid
100.0,20,66.4,8.6,74.0,1,[],0,no riesgo,57-437-3352,Daniela,Gonzalez,60.1095,Genderqueer
93.3,14,80.2,9.2,46.7,1,[],0,riesgo,45-287-3586,Valentina,Gonzalez,74.1272,Male
98.5,13,72.7,16.4,52.0,0,"['teatro', 'musica', 'ajedrez']",0,no riesgo,38-324-2229,Mateo,Vargas,58.1744,Genderfluid
85.8,6,74.4,3.0,93.2,0,"['musica', 'arte', 'ajedrez']",0,no riesgo,47-232-2625,Ana,Gonzalez,59.1811,Male
74.4,14,85.2,5.8,86.2,0,"['teatro', 'club_ciencias']",0,riesgo,60-403-7001,Marco,Torres,58.2115,Agender
92.4,8,53.9,13.4,62.9,1,['club_ciencias'],0,riesgo,62-772-4931,Marco,Sanchez,72.6961,Agender
78.2,15,84.3,5.7,57.4,0,[],0,no riesgo,38-685-5172,Juan,Torres,79.6683,Polygender
78.8,13,81.2,8.7,66.3,0,"['teatro', 'arte']",0,no riesgo,37-696-6441,Angel,Ramirez,52.8471,Genderfluid
87.4,20,69.6,14.4,45.0,0,['ajedrez'],0,no riesgo,41-337-5702,Angel,Perez,86.0966,Female
93.5,16,62.8,7.4,80.6,1,['periodico'],0,no riesgo,35-471-3107,Maria,Garcia,50.9375,Polygender
100.0,7,87.0,13.5,60.9,1,"['robotica', 'teatro']",1,riesgo,57-575-8450,Daniela,Garcia,86.109,Genderfluid
89.9,17,89.2,13.4,76.2,1,"['deportes', 'teatro', 'club_lectura', 'club_matematicas']",0,no riesgo,34-345-9819,Valentina,Gonzalez,69.7707,Bigender
100.0,11,79.4,9.1,100.0,1,[],0,no riesgo,22-924-1313,Marco,Torres,65.4216,Genderqueer
89.0,17,70.7,13.5,93.9,0,"['robotica', 'club_matematicas', 'periodico', 'deportes']",0,riesgo,85-894-5290,Carlos,Lopez,66.7283,Bigender
79.8,15,87.9,7.2,73.9,0,['musica'],0,riesgo,94-849-5934,Lucia,Garcia,64.9487,Agender
80.6,20,59.2,9.6,60.0,0,"['periodico', 'voluntariado']",1,riesgo,62-838-7569,Lucia,Martinez,75.9975,Non-binary
94.5,16,61.3,16.9,71.5,2,[],0,riesgo,66-130-7456,Jose,Ramirez,69.1382,Genderfluid
97.9,8,70.8,13.2,68.5,2,"['club_lectura', 'club_matematicas']",1,riesgo,62-223-4148,Ana,Gonzalez,82.9572,Genderfluid
98.6,15,92.0,12.6,48.6,1,"['club_ciencias', 'club_lectura']",1,riesgo,20-364-8988,Mateo,Perez,64.5801,Bigender
72.2,14,74.4,7.6,73.6,0,['ajedrez'],0,no riesgo,75-537-8918,Carlos,Perez,55.5127,Agender
79.2,11,89.5,12.4,80.5,2,"['robotica', 'club_matematicas']",0,riesgo,27-753-8649,Luis,Rodriguez,87.3865,Bigender
68.6,20,60.1,0.0,77.2,0,"['club_matematicas', 'teatro', 'ajedrez']",1,riesgo,44-273-8886,Ana,Perez,78.8364,Male
74.1,12,88.0,6.0,72.9,0,[],1,riesgo,96-765-3512,Maria,Sanchez,77.8926,Female
78.8,12,67.6,13.3,71.6,1,['club_lectura'],0,riesgo,11-363-9436,Daniela,Garcia,64.3177,Male
92.2,11,88.7,13.3,75.1,1,"['teatro', 'club_ciencias']",0,no riesgo,98-919-4064,Lucia,Sanchez,45.273,Male
72.1,7,69.9,5.4,74.8,1,"['periodico', 'ajedrez']",0,riesgo,93-457-4923,Diego,Martinez,78.5358,Bigender
100.0,8,86.0,2.6,79.8,1,"['club_matematicas', 'teatro', 'ajedrez']",1,no riesgo,52-724-6509,Angel,Lopez,59.1522,Female
90.0,12,84.6,5.9,75.5,2,"['musica', 'club_matematicas', 'periodico']",0,no riesgo,93-283-6266,Luis,Rodriguez,89.7,Non-binary
82.6,17,73.6,10.0,67.1,0,[],0,riesgo,32-967-1222,Maria,Perez,57.0159,Genderfluid
78.9,20,68.0,7.8,72.2,0,[],0,no riesgo,33-427-7757,Daniela,Sanchez,71.9904,Agender
89.5,9,72.5,7.4,56.5,0,['deportes'],0,no riesgo,70-953-3492,Mateo,Vargas,76.6131,Male
76.7,14,74.6,13.4,55.8,1,['arte'],0,riesgo,10-697-8255,Ana,Sanchez,73.6701,Male
98.7,13,67.1,14.6,74.3,1,['voluntariado'],1,no riesgo,92-355-8199,Luis,Garcia,69.8408,Female
72.3,12,64.3,7.1,66.5,0,[],0,riesgo,19-989-1200,Camila,Garcia,59.828,Non-binary
73.4,8,65.0,4.5,64.7,1,"['musica', 'teatro']",1,riesgo,92-677-6995,Valentina,Flores,73.1749,Genderfluid
97.0,20,72.2,8.9,64.5,0,[],1,no riesgo,64-972-3881,Marco,Rodriguez,72.9547,Agender
71.2,20,50.6,9.5,69.7,0,"['deportes', 'arte', 'club_ciencias']",0,riesgo,97-308-5824,Lucia,Flores,86.5977,Agender
74.8,11,73.9,10.4,70.3,1,"['musica', 'club_matematicas']",0,riesgo,17-113-6197,Jose,Castillo,50.5303,Genderfluid
100.0,20,91.7,6.1,76.1,0,['club_lectura'],0,no riesgo,80-740-7054,Jose,Lopez,57.9442,Non-binary
86.6,20,78.4,11.9,72.6,0,['club_ciencias'],0,no riesgo,45-358-9762,Carlos,Castillo,58.3189,Male
90.2,10,67.1,8.7,83.5,2,['robotica'],0,riesgo,52-399-1038,Daniela,Castillo,75.7925,Agender
72.3,17,68.3,6.7,56.6,0,['club_matematicas'],1,riesgo,68-545-1574,Elena,Sanchez,69.489,Agender
65.7,19,79.6,16.4,73.3,0,"['musica', 'deportes']",0,no riesgo,48-517-5990,Carlos,Torres,61.019,Genderqueer
79.4,12,72.0,15.9,85.5,2,"['ajedrez', 'voluntariado']",0,riesgo,87-692-9182,Mateo,Castillo,82.2167,Genderqueer
81.7,11,54.9,5.0,63.2,1,"['club_matematicas', 'club_ciencias', 'club_lectura', 'musica']",0,riesgo,37-469-1812,Diego,Garcia,90.5048,Non-binary
92.7,16,86.5,14.8,73.0,2,['club_lectura'],0,riesgo,39-839-6245,Carlos,Perez,64.1038,Agender
82.5,13,79.7,18.1,51.2,3,"['ajedrez', 'robotica']",0,riesgo,95-918-1170,Marco,Castillo,75.1136,Male
94.1,20,68.2,11.3,60.7,1,['voluntariado'],0,no riesgo,54-651-9381,Diego,Martinez,81.7074,Bigender
76.7,12,75.3,18.0,84.4,0,['robotica'],0,no riesgo,77-160-9218,Carlos,Castillo,61.0566,Non-binary
81.9,19,74.0,12.9,57.8,1,"['arte', 'deportes', 'periodico']",1,no riesgo,23-931-6513,Marco,Torres,73.4464,Male
80.2,19,58.3,7.3,81.1,1,"['club_lectura', 'deportes']",0,no riesgo,59-900-1906,Diego,Garcia,69.2451,Agender
76.1,13,67.1,25.5,73.3,0,['periodico'],1,riesgo,71-745-8606,Angel,Ramirez,77.9687,Agender
86.0,20,67.3,18.5,74.4,0,[],0,no riesgo,59-967-3518,Valentina,Vargas,69.9963,Bigender
81.4,11,80.0,10.0,74.0,1,"['musica', 'arte', 'deportes', 'teatro']",0,no riesgo,36-498-1532,Ana,Gonzalez,100.0,Non-binary
87.0,20,95.6,2.0,72.3,0,"['periodico', 'arte', 'ajedrez']",0,no riesgo,44-416-2463,Valentina,Martinez,69.6961,Bigender
68.9,7,91.6,9.6,77.0,0,['periodico'],1,riesgo,21-890-9710,Ana,Sanchez,55.2562,Non-binary
56.2,20,83.9,12.3,53.0,1,"['arte', 'club_ciencias', 'ajedrez']",0,riesgo,61-170-7403,Valentina,Martinez,77.2788,Polygender
88.1,15,70.2,10.9,84.2,0,"['club_ciencias', 'musica']",0,no riesgo,16-698-9060,Marco,Martinez,75.5556,Bigender
84.8,12,75.3,12.9,87.8,2,['periodico'],1,riesgo,13-262-9110,Daniela,Garcia,89.7007,Polygender
91.7,16,75.8,15.3,68.6,1,[],0,riesgo,39-998-3613,Daniela,Ramirez,55.206,Genderfluid
74.5,12,67.3,10.1,70.2,0,"['voluntariado', 'ajedrez', 'robotica']",0,riesgo,91-969-7213,Camila,Sanchez,76.2791,Male
80.4,12,61.0,17.0,62.4,0,"['musica', 'ajedrez']",1,no riesgo,61-267-1218,Camila,Ramirez,51.2717,Bigender
84.2,2,85.3,13.7,80.1,0,[],0,no riesgo,38-630-7898,Valentina,Martinez,80.7969,Female
93.1,14,76.5,13.3,76.9,1,"['voluntariado', 'club_ciencias']",0,no riesgo,52-366-2838,Diego,Castillo,72.0452,Agender
79.8,7,83.3,12.5,60.9,2,['club_lectura'],1,riesgo,82-162-7026,Ana,Flores,85.497,Female
94.1,18,71.2,12.2,67.3,2,[],1,riesgo,12-540-4933,Daniela,Garcia,59.2785,Genderqueer
90.8,19,66.0,8.6,74.3,2,['ajedrez'],1,riesgo,34-147-3392,Elena,Rodriguez,100.0,Non-binary
93.2,11,74.3,0.0,72.1,1,"['club_matematicas', 'ajedrez', 'musica']",0,riesgo,81-365-9949,Jose,Sanchez,79.137,Genderfluid
90.7,20,85.6,6.7,84.1,1,"['deportes', 'arte', 'ajedrez']",1,no riesgo,82-464-1198,Jose,Gonzalez,68.5544,Polygender
72.9,12,73.3,20.8,85.7,0,['club_lectura'],0,no riesgo,66-313-5253,Camila,Torres,72.4657,Female
81.9,16,62.7,11.8,77.3,1,"['voluntariado', 'club_matematicas']",0,riesgo,79-393-9981,Luis,Sanchez,61.9786,Genderfluid
92.7,18,69.8,13.7,66.3,0,[],1,no riesgo,39-809-3813,Elena,Rodriguez,59.697,Genderqueer
86.6,18,98.0,5.4,62.0,0,['periodico'],0,no riesgo,26-788-8486,Daniela,Gonzalez,73.5463,Agender
99.9,10,82.5,18.5,78.5,1,"['voluntariado', 'club_matematicas', 'deportes']",0,no riesgo,12-278-9307,Daniela,Castillo,70.5414,Polygender
71.6,20,54.7,2.1,84.0,0,[],0,no riesgo,59-589-2603,Valentina,Vargas,68.8918,Polygender
100.0,15,45.5,10.1,97.8,1,[],1,no riesgo,61-465-7914,Carlos,Martinez,74.8631,Genderfluid
83.8,20,79.0,14.0,70.8,1,[],0,no riesgo,18-583-7609,Valentina,Garcia,85.9062,Genderfluid
90.6,12,63.8,12.5,65.2,0,['arte'],1,no riesgo,48-757-2391,Ana,Torres,100.0,Female
84.5,10,83.2,9.5,70.1,1,"['arte', 'robotica']",1,no riesgo,81-542-9523,Luis,Lopez,91.4111,Genderfluid
100.0,14,55.1,2.3,61.3,0,[],0,riesgo,95-448-3742,Carlos,Torres,59.7635,Agender
90.9,15,82.9,9.1,72.1,1,"['musica', 'club_matematicas']",0,riesgo,89-686-9664,Camila,Lopez,65.3051,Bigender
93.6,5,74.9,13.7,100.0,0,"['periodico', 'robotica']",1,riesgo,86-395-9418,Lucia,Gonzalez,56.4073,Male
81.8,17,84.2,5.2,87.9,0,"['robotica', 'teatro', 'voluntariado', 'ajedrez']",1,no riesgo,88-472-6420,Maria,Rodriguez,50.3894,Male
74.7,11,80.9,11.1,94.9,0,['robotica'],1,no riesgo,69-693-5498,Daniela,Sanchez,77.7993,Non-binary
94.5,18,69.6,1.0,54.7,0,"['deportes', 'club_matematicas']",0,riesgo,60-840-9779,Valentina,Ramirez,70.2025,Bigender
96.1,17,85.2,7.9,60.8,2,['club_matematicas'],2,riesgo,18-845-4769,Maria,Perez,58.4651,Male
86.3,9,88.6,10.0,71.5,0,['teatro'],0,riesgo,56-427-2901,Daniela,Lopez,57.3561,Polygender
72.3,20,71.4,13.5,54.7,3,['periodico'],0,riesgo,74-897-5100,Juan,Torres,55.5757,Genderfluid
96.6,19,77.3,10.5,82.8,0,"['club_ciencias', 'club_lectura']",0,no riesgo,82-836-5637,Valentina,Rodriguez,70.4024,Non-binary
100.0,19,65.1,2.6,74.5,1,"['voluntariado', 'robotica', 'club_lectura']",0,no riesgo,37-489-2512,Mateo,Sanchez,69.481,Bigender
82.6,10,65.3,17.6,65.6,2,"['club_ciencias', 'periodico']",0,riesgo,39-634-5173,Marco,Perez,77.1939,Agender
93.2,14,69.2,12.2,59.6,1,"['club_lectura', 'voluntariado', 'periodico', 'teatro']",0,no riesgo,21-401-4959,Marco,Garcia,71.3747,Agender
75.2,11,75.8,0.8,72.1,3,[],1,riesgo,41-964-1363,Maria,Torres,54.5384,Agender
83.7,16,69.4,9.5,75.7,0,[],1,no riesgo,60-361-6933,Carlos,Flores,73.3461,Non-binary
74.9,10,66.0,17.4,70.5,2,"['robotica', 'arte']",1,riesgo,60-700-6803,Daniela,Ramirez,71.5685,Genderfluid
100.0,20,89.0,9.4,73.8,1,['musica'],1,no riesgo,57-894-6193,Lucia,Flores,74.3909,Agender
